51 0.030479 0.1614 0.289621 0.172734 0.0136721 -0.000815856 1.25616e-05 0.185803 0.332736 0.199617 0.015848 -0.00093086 1.4292e-05
52 0.031805 0.17521 0.319021 0.185314 0.0154409 -0.00095685 1.53422e-05 0.202005 0.366482 0.215467 0.0175832 -0.00106601 1.69057e-05
52 0.031805 0.17521 0.319021 0.185314 0.0154409 -0.00095685 1.53422e-05 0.202005 0.366482 0.215467 0.0175832 -0.00106601 1.69057e-05
53 0.033164 0.18992 0.350587 0.198921 0.017238 -0.00111181 1.85969e-05 0.2193 0.403705 0.231195 0.0197641 -0.0012475 2.06706e-05
53 0.033164 0.18992 0.350587 0.198921 0.017238 -0.00111181 1.85969e-05 0.2193 0.403705 0.231195 0.0197641 -0.0012475 2.06706e-05
54 0.034556 0.20546 0.38404 0.214142 0.0187005 -0.00123975 2.12889e-05 0.237605 0.442916 0.249168 0.0216233 -0.00140455 2.39233e-05
54 0.034556 0.20546 0.38404 0.214142 0.0187005 -0.00123975 2.12889e-05 0.237605 0.442916 0.249168 0.0216233 -0.00140455 2.39233e-05
55 0.035985 0.22317 0.422822 0.225665 0.0217194 -0.00149012 2.66314e-05 0.258498 0.488347 0.26322 0.0250392 -0.00168143 2.97633e-05
55 0.035985 0.22317 0.422822 0.225665 0.0217194 -0.00149012 2.66314e-05 0.258498 0.488347 0.26322 0.0250392 -0.00168143 2.97633e-05
56 0.037449 0.24073 0.462514 0.240639 0.0238686 -0.00169362 3.14613e-05 0.279296 0.535095 0.281046 0.0276725 -0.00192402 3.54641e-05
56 0.037449 0.24073 0.462514 0.240639 0.0238686 -0.00169362 3.14613e-05 0.279296 0.535095 0.281046 0.0276725 -0.00192402 3.54641e-05
57 0.038943 0.25937 0.503953 0.256929 0.0264075 -0.00193654 3.71859e-05 0.301399 0.583858 0.300719 0.0306238 -0.00219648 4.17585e-05
57 0.038943 0.25937 0.503953 0.256929 0.0264075 -0.00193654 3.71859e-05 0.301399 0.583858 0.300719 0.0306238 -0.00219648 4.17585e-05
58 0.040456 0.27903 0.548536 0.271971 0.0297153 -0.00225458 4.49282e-05 0.324705 0.637242 0.317552 0.034974 -0.00260539 5.16882e-05
58 0.040456 0.27903 0.548536 0.271971 0.0297153 -0.00225458 4.49282e-05 0.324705 0.637242 0.317552 0.034974 -0.00260539 5.16882e-05
59 0.04201 0.29971 0.5972 0.289763 0.0323488 -0.00252793 5.20028e-05 0.349301 0.694046 0.339835 0.0378084 -0.00289044 5.89076e-05
59 0.04201 0.29971 0.5972 0.289763 0.0323488 -0.00252793 5.20028e-05 0.349301 0.694046 0.339835 0.0378084 -0.00289044 5.89076e-05
60 0.043597 0.32161 0.648693 0.307041 0.0358003 -0.00289048 6.16234e-05 0.375398 0.755225 0.360334 0.0420913 -0.00332949 7.04707e-05
60 0.043597 0.32161 0.648693 0.307041 0.0358003 -0.00289048 6.16234e-05 0.375398 0.755225 0.360334 0.0420913 -0.00332949 7.04707e-05
61 0.045219 0.34464 0.702301 0.325955 0.0392918 -0.00326895 7.18179e-05 0.402903 0.818816 0.383457 0.0461772 -0.00376021 8.19271e-05
61 0.045219 0.34464 0.702301 0.325955 0.0392918 -0.00326895 7.18179e-05 0.402903 0.818816 0.383457 0.0461772 -0.00376021 8.19271e-05
62 0.046876 0.36887 0.760576 0.343653 0.0431748 -0.00368527 8.33334e-05 0.431899 0.888077 0.405161 0.0508955 -0.00425794 9.56436e-05
62 0.046876 0.36887 0.760576 0.343653 0.0431748 -0.00368527 8.33334e-05 0.431899 0.888077 0.405161 0.0508955 -0.00425794 9.56436e-05
63 0.048568 0.3943 0.823459 0.361008 0.0481933 -0.0042467 9.94796e-05 0.462396 0.962773 0.426711 0.0568144 -0.00490914 0.000114262
63 0.048568 0.3943 0.823459 0.361008 0.0481933 -0.0042467 9.94796e-05 0.462396 0.962773 0.426711 0.0568144 -0.00490914 0.000114262
64 0.050303 0.42106 0.887761 0.382858 0.0520639 -0.00471877 0.000113783 0.494596 1.03988 0.452886 0.0617653 -0.00549365 0.000131808
64 0.050303 0.42106 0.887761 0.382858 0.0520639 -0.00471877 0.000113783 0.494596 1.03988 0.452886 0.0617653 -0.00549365 0.000131808
65 0.05206 0.44915 0.957727 0.401642 0.057663 -0.00540902 0.000135747 0.528401 1.12376 0.475561 0.0686835 -0.00632271 0.000157893
65 0.05206 0.44915 0.957727 0.401642 0.057663 -0.00540902 0.000135747 0.528401 1.12376 0.475561 0.0686835 -0.00632271 0.000157893
66 0.053861 0.47863 1.03075 0.423705 0.0624412 -0.00600814 0.000154978 0.563995 1.2118 0.501689 0.0749348 -0.00708139 0.000182012
66 0.053861 0.47863 1.03075 0.423705 0.0624412 -0.00600814 0.000154978 0.563995 1.2118 0.501689 0.0749348 -0.00708139 0.000182012
67 0.055699 0.50954 1.10666 0.450432 0.0658212 -0.00647102 0.000170097 0.6014 1.30308 0.534053 0.0794363 -0.00767445 0.000201319
67 0.055699 0.50954 1.10666 0.450432 0.0658212 -0.00647102 0.000170097 0.6014 1.30308 0.534053 0.0794363 -0.00767445 0.000201319
68 0.057574 0.54185 1.18767 0.474246 0.0713134 -0.00722258 0.000195971 0.640599 1.40102 0.562906 0.0863695 -0.00859069 0.000232572
68 0.057574 0.54185 1.18767 0.474246 0.0713134 -0.00722258 0.000195971 0.640599 1.40102 0.562906 0.0863695 -0.00859069 0.000232572
69 0.059488 0.57565 1.2727 0.503741 0.0746333 -0.00772897 0.000214151 0.681703 1.50409 0.597677 0.0913368 -0.00929631 0.000257546
69 0.059488 0.57565 1.2727 0.503741 0.0746333 -0.00772897 0.000214151 0.681703 1.50409 0.597677 0.0913368 -0.00929631 0.000257546
70 0.061441 0.61108 1.36381 0.526223 0.0819382 -0.00873684 0.00025035 0.724898 1.61468 0.625287 0.10067 -0.0105593 0.000302836
70 0.061441 0.61108 1.36381 0.526223 0.0819382 -0.00873684 0.00025035 0.724898 1.61468 0.625287 0.10067 -0.0105593 0.000302836
71 0.063442 0.64794 1.45899 0.554187 0.0873273 -0.00953079 0.000279579 0.769999 1.7303 0.659914 0.107442 -0.0114987 0.000336449
71 0.063442 0.64794 1.45899 0.554187 0.0873273 -0.00953079 0.000279579 0.769999 1.7303 0.659914 0.107442 -0.0114987 0.000336449
72 0.065482 0.68658 1.55852 0.585209 0.092147 -0.0103388 0.000312005 0.817403 1.85393 0.69246 0.11728 -0.0130909 0.000401533
72 0.065482 0.68658 1.55852 0.585209 0.092147 -0.0103388 0.000312005 0.817403 1.85393 0.69246 0.11728 -0.0130909 0.000401533
73 0.067565 0.72691 1.66848 0.605863 0.102682 -0.0118096 0.000366786 0.867001 1.98665 0.721326 0.129031 -0.0146918 0.00046028
73 0.067565 0.72691 1.66848 0.605863 0.102682 -0.0118096 0.000366786 0.867001 1.98665 0.721326 0.129031 -0.0146918 0.00046028
74 0.069689 0.76881 1.77895 0.637193 0.108243 -0.012671 0.00039929 0.918695 2.12271 0.758629 0.137421 -0.0159621 0.000509479
74 0.069689 0.76881 1.77895 0.637193 0.108243 -0.012671 0.00039929 0.918695 2.12271 0.758629 0.137421 -0.0159621 0.000509479
75 0.071856 0.81262 1.89303 0.674325 0.11228 -0.0134733 0.000434878 0.972901 2.26136 0.808131 0.140614 -0.0164912 0.000530155
75 0.071856 0.81262 1.89303 0.674325 0.11228 -0.0134733 0.000434878 0.972901 2.26136 0.808131 0.140614 -0.0164912 0.000530155
76 0.074066 0.85781 2.01597 0.701384 0.121314 -0.0149104 0.000494658 1.02899 2.413 0.84298 0.152145 -0.0182807 0.000604114
76 0.074066 0.85781 2.01597 0.701384 0.121314 -0.0149104 0.000494658 1.02899 2.413 0.84298 0.152145 -0.0182807 0.000604114
77 0.076314 0.90531 2.14034 0.747536 0.122624 -0.0153932 0.000518038 1.088 2.56692 0.898026 0.155684 -0.0190701 0.000639412
77 0.076314 0.90531 2.14034 0.747536 0.122624 -0.0153932 0.000518038 1.088 2.56692 0.898026 0.155684 -0.0190701 0.000639412
78 0.078615 0.95494 2.26857 0.799038 0.12342 -0.0160488 0.000557938 1.15 2.72792 0.956518 0.16051 -0.0203433 0.00070613
78 0.078615 0.95494 2.26857 0.799038 0.12342 -0.0160488 0.000557938 1.15 2.72792 0.956518 0.16051 -0.0203433 0.00070613
79 0.08096 1.006 2.41113 0.828024 0.132199 -0.0174432 0.00061594 1.21396 2.90323 0.998132 0.169921 -0.0217806 0.000763747
79 0.08096 1.006 2.41113 0.828024 0.132199 -0.0174432 0.00061594 1.21396 2.90323 0.998132 0.169921 -0.0217806 0.000763747
80 0.083353 1.0601 2.55151 0.876107 0.135069 -0.0182525 0.000655814 1.28199 3.07976 1.05562 0.176275 -0.0231386 0.000827961
80 0.083353 1.0601 2.55151 0.876107 0.135069 -0.0182525 0.000655814 1.28199 3.07976 1.05562 0.176275 -0.0231386 0.000827961
81 0.085798 1.1148 2.70291 0.924321 0.136774 -0.0188605 0.000687984 1.35103 3.2711 1.11221 0.182198 -0.0244016 0.00088921
81 0.085798 1.1148 2.70291 0.924321 0.136774 -0.0188605 0.000687984 1.35103 3.2711 1.11221 0.182198 -0.0244016 0.00088921
82 0.08829 1.1724 2.86172 0.969997 0.140559 -0.0197822 0.000733166 1.42398 3.47303 1.16284 0.193431 -0.0266663 0.00099762
82 0.08829 1.1724 2.86172 0.969997 0.140559 -0.0197822 0.000733166 1.42398 3.47303 1.16284 0.193431 -0.0266663 0.00099762
83 0.090832 1.2322 3.02723 1.00791 0.14983 -0.0214881 0.00080982 1.49996 3.68289 1.20909 0.208831 -0.0295191 0.00113015
83 0.090832 1.2322 3.02723 1.00791 0.14983 -0.0214881 0.00080982 1.49996 3.68289 1.20909 0.208831 -0.0295191 0.00113015
